CSA2010,aastud10,aastud11,aastud12,abse10,abse11,abse12,abshs10,abshs11,abshs12,absmd10,absmd11,absmd12,affordm12,affordr12,age18_10,age24_10,age5_10,age64_10,age65_10,artbus11,artbus12,artemp11,artemp12,baltvac11,baltvac12,banks11,banks12,birthwt10,birthwt11,birthwt12,biz1_10,biz1_11,biz1_12,biz2_10,biz2_11,biz2_12,biz4_10,biz4_11,biz4_12,bkln12,caracc11,carpool12,cashsa11,cashsa12,caslt11,clogged10,clogged11,clogged12,cmos11,compl10,compl11,compl12,comprop10,comprop11,comprop12,constper11,constper12,crehab10,crehab11,crehab12,crime10,crime11,crime12,demper11,demper12,dirtyst10,dirtyst11,dirtyst12,dom10,dom11,dom12,domvio10,domvio11,drop10,drop11,drop12,drvalone12,eattend10,eattend11,eattend12,ebl10,ebl11,ebl12,eenrol11,eenrol12,elheat12,empl12,fam10,farms10,farms11,farms12,fastfd11,female10,femhhs10,file_ID,filename,fore10,fore11,fore12,gunhom11,gunhom12,heatgas12,hfai12,hh25inc12,hh40inc12,hh60inc12,hh75inc12,hhchpov12,hhm7512,hhpov12,hhs10,hhsize10,histax12,homtax11,homtax12,hsaalg10,hsaalg11,hsaalg12,hsabio10,hsabio11,hsabio12,hsaeng10,hsaeng11,hsaeng12,hsagov10,hsagov11,hsattend10,hsattend11,hsattend12,hsdipl12,hsenrol11,hsenrol12,hstud10,hstud11,hstud12,juvarr11,juvdrug11,juvviol11,leadtest10,leadtest11,leadtest12,lesshs12,libcard11,libcard12,lifeexp11,lifeexp12,liquor11,liquor12,male10,math310,math311,math312,math510,math511,math512,math810,math811,math812,mattend10,mattend11,mattend12,menrol11,menrol12,mhhi12,mort14_11,mort1_11,mort1_12,mort24_11,mort24_12,mort44_11,mort44_12,mort64_11,mort64_12,mort84_11,mort84_12,mort85_11,mort85_12,mort_14_12,narc11,neibus10,neibus11,neibus12,neiemp10,neiemp11,neiemp12,neiind10,neiind11,neiind12,nilf12,nomail10,nomail11,nomail12,novhcl12,numbus10,numbus11,numbus12,othrcom12,ownroc10,ownroc11,ownroc12,owntax11,owntax12,p2more10,paa10,pasi10,phisp10,ppac10,prenatal10,prenatal11,prenatal12,prop11,prop12,pubtran12,pwhite10,racdiv10,read310,read311,read312,read510,read511,read512,read810,read811,read812,ready11,ready12,regvote10,regvote12,reosa11,reosa12,resrehab10,resrehab11,resrehab12,salepr10,salepr11,salepr12,sclemp12,sclsw11,sclsw12,shomes10,shomes11,shomes12,shoot11,smlbus10,smlbus11,smlbus12,somecol12,sped10,sped11,sped12,susp10,susp11,susp12,tanf11,tanf12,teenbir10,teenbir11,teenbir12,termbir10,termbir11,termbir12,totalres10,totalres11,totalres12,totemp10,totemp11,totemp12,tpop10,trav14_12,trav29_12,trav44_12,trav45_12,trees07,unempl12,unempr12,vacant10,vacant11,vacant12,vio10,vio11,vio12,viol10,viol11,viol12,voted10,voted12,walked12,waterc11,weather10,weather11,weather12,wlksc11,wrkout10,wrkout11,wstud10,wstud11,wstud12
Lauraville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,7.4,,,,2.8,5.7,3.7,2,,,,,,,,,,,,,,,,,27.7,37.2,40.1,,,,,,,,,81.6,,,,,,,,,8.6,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,1.2,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,80.7,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,42.8,30.1,17.6,40.0,,,,,,,,,,,,52.5,58.0,2.1,17,0.3,0.2,0.2,60.3,,,,,
Loch Raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,12.3,,,,4.0,5.6,4.4,2,,,,,,,,,,,,,,,,,38.8,25.7,37.4,,,,,,,,,72.3,,,,,,,,,25.9,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,0.0,,,,,,,,,,,,,,,,14.5,,,,,,,,,,,,,,80.3,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,41.0,25.6,22.4,32.8,,,,,,,,,,,,51.6,62.7,0.9,16,0.8,0.3,0.6,49.4,,,,,
Madison/East End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,8.3,,,,14.3,13.0,9.6,26,,,,,,,,,,,,,,,,,611.9,267.7,193.2,,,,,,,,,41.2,,,,,,,,,14.3,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,,,,1.5,,,,,,,,,,,,,,,,39.7,,,,,,,,,,,,,,78.3,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,35.4,20.7,29.1,5.7,,,,,,,,,,,,30.6,48.3,9.4,15,0.2,0.2,0.2,79.3,,,,,
Medfield/Hampden/Woodberry/Remington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,8.5,,,,2.1,3.9,5.0,11,,,,,,,,,,,,,,,,,33.8,33.0,38.1,,,,,,,,,64.8,,,,,,,,,17.6,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,,,5.3,,,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,70.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,36.3,19.1,13.0,31.7,,,,,,,,,,,,49.4,50.2,12.3,14,0.1,0.0,0.1,70.4,,,,,
Midtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,8.0,,,,5.9,4.3,3.7,52,,,,,,,,,,,,,,,,,44.0,37.8,49.3,,,,,,,,,46.4,,,,,,,,,48.2,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,3.9,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,67.3,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,40.0,13.1,17.5,13.3,,,,,,,,,,,,42.3,49.4,21.8,23,0.0,0.7,1.5,93.2,,,,,
Midway/Coldstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,8.7,,,,8.0,12.2,10.7,26,,,,,,,,,,,,,,,,,155.8,142.6,130.5,,,,,,,,,60.8,,,,,,,,,13.2,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,3.2,,,,,,,,,,,,,,,,25.1,,,,,,,,,,,,,,90.1,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,41.2,15.9,26.0,11.6,,,,,,,,,,,,38.6,53.1,2.1,15,0.2,0.2,0.4,74.0,,,,,
Morrell Park/Violetville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,19.6,,,,2.0,3.2,5.1,3,,,,,,,,,,,,,,,,,28.6,22.8,32.9,,,,,,,,,66.8,,,,,,,,,23.1,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,,1.1,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,55.3,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,43.8,19.1,14.4,24.9,,,,,,,,,,,,42.6,33.9,6.8,17,0.2,0.1,0.2,42.0,,,,,
Mount Washington/Coldspring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,8.9,,,,1.0,4.1,5.2,4,,,,,,,,,,,,,,,,,5.0,11.6,16.1,,,,,,,,,81.1,,,,,,,,,30.6,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,1.4,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,94.3,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,48.6,16.2,14.1,65.6,,,,,,,,,,,,60.7,81.8,1.0,19,0.6,0.1,0.2,31.5,,,,,
North Baltimore/Guilford/Homeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,8.7,,,,4.2,5.8,3.6,5,,,,,,,,,,,,,,,,,14.8,14.7,20.7,,,,,,,,,64.1,,,,,,,,,22.3,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,,2.2,,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,64.7,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,45.1,15.8,11.7,49.5,,,,,,,,,,,,59.0,46.7,14.2,20,0.0,0.0,0.1,55.1,,,,,
Northwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,15.0,,,,4.2,6.1,4.3,3,,,,,,,,,,,,,,,,,34.3,38.2,40.3,,,,,,,,,62.7,,,,,,,,,13.3,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,0.7,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,77.2,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,38.6,27.3,21.4,29.9,,,,,,,,,,,,51.4,57.7,4.9,16,0.5,0.4,0.7,44.6,,,,,
Oldtown/Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,9.6,,,,11.8,8.8,8.1,30,,,,,,,,,,,,,,,,,65.5,52.4,47.7,,,,,,,,,38.0,,,,,,,,,46.2,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,,,,1.7,,,,,,,,,,,,,,,,40.4,,,,,,,,,,,,,,77.3,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,25.5,18.0,30.1,9.8,,,,,,,,,,,,35.2,48.2,10.2,12,2.4,17.7,0.7,84.9,,,,,
Orangeville/East Highlandtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,23.0,,,,11.4,12.9,9.0,7,,,,,,,,,,,,,,,,,109.1,110.4,100.6,,,,,,,,,47.0,,,,,,,,,15.0,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,1.8,,,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,,53.2,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,40.7,25.0,21.1,12.3,,,,,,,,,,,,34.0,31.5,9.0,16,0.1,0.0,0.1,50.8,,,,,
Patterson Park North & East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,16.7,,,,10.7,7.0,5.2,56,,,,,,,,,,,,,,,,,392.3,191.9,187.4,,,,,,,,,51.2,,,,,,,,,22.7,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,,,,4.9,,,,,,,,,,,,,,,,20.6,,,,,,,,,,,,,,71.0,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,42.1,25.4,16.4,5.2,,,,,,,,,,,,37.2,43.5,6.6,14,0.0,0.1,0.1,79.8,,,,,
Penn North/Reservoir Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,17.8,,,,4.5,5.1,7.8,35,,,,,,,,,,,,,,,,,84.2,91.8,127.5,,,,,,,,,48.8,,,,,,,,,31.8,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,,,,1.5,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,80.3,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,32.9,28.4,22.1,42.9,,,,,,,,,,,,42.9,58.8,3.8,17,0.2,0.1,0.1,74.2,,,,,
Pimlico/Arlington/Hilltop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,14.9,,,,4.1,8.0,9.2,12,,,,,,,,,,,,,,,,,79.1,73.5,70.8,,,,,,,,,50.8,,,,,,,,,26.3,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,,,1.4,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,,,77.2,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,38.4,27.2,24.6,22.9,,,,,,,,,,,,41.1,53.7,4.6,16,0.7,0.5,0.3,65.9,,,,,
Poppleton/The Terraces/Hollins Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,4.3,,,,3.2,5.1,5.9,13,,,,,,,,,,,,,,,,,57.0,104.6,121.9,,,,,,,,,38.7,,,,,,,,,34.4,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,,,,1.4,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,74.3,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,28.5,17.0,32.3,13.9,,,,,,,,,,,,36.5,53.4,15.5,14,0.2,9.0,24.9,89.5,,,,,
Sandtown-Winchester/Harlem Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,7.4,,,,5.2,7.9,12.9,30,,,,,,,,,,,,,,,,,157.7,152.7,205.5,,,,,,,,,44.7,,,,,,,,,26.8,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,,,,1.6,,,,,,,,,,,,,,,,42.7,,,,,,,,,,,,,,79.6,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,24.9,30.2,31.8,15.4,,,,,,,,,,,,35.0,49.0,3.6,13,0.3,0.3,0.3,72.7,,,,,
South Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,6.6,,,,5.4,4.3,4.8,6,,,,,,,,,,,,,,,,,15.8,19.5,28.3,,,,,,,,,77.0,,,,,,,,,17.6,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,2.3,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,76.5,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,38.8,17.7,13.5,5.2,,,,,,,,,,,,46.6,56.6,8.7,13,0.0,0.0,0.0,44.6,,,,,
Southeastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,10.0,,,,10.2,8.0,5.6,2,,,,,,,,,,,,,,,,,28.0,25.2,31.0,,,,,,,,,64.7,,,,,,,,,17.9,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,1.4,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,59.7,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,36.9,21.0,19.2,5.0,,,,,,,,,,,,33.8,30.4,6.8,16,0.0,0.1,0.1,25.8,,,,,
Southern Park Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,10.4,,,,2.6,6.2,7.5,16,,,,,,,,,,,,,,,,,77.9,84.8,108.9,,,,,,,,,50.0,,,,,,,,,22.1,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,1.1,,,,,,,,,,,,,,,,34.7,,,,,,,,,,,,,,79.8,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,29.6,28.5,30.3,29.3,,,,,,,,,,,,38.0,49.2,3.8,16,1.3,0.3,0.4,53.2,,,,,
Southwest Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,10.3,,,,5.4,8.9,9.3,102,,,,,,,,,,,,,,,,,253.6,195.5,217.9,,,,,,,,,42.9,,,,,,,,,25.0,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2,,,,2.8,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,70.1,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,32.6,27.9,27.4,14.1,,,,,,,,,,,,33.4,41.2,5.8,14,0.4,0.4,0.2,77.4,,,,,
The Waverlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,16.8,,,,8.1,11.2,9.9,9,,,,,,,,,,,,,,,,,84.2,80.7,87.3,,,,,,,,,49.9,,,,,,,,,23.8,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,,,,3.7,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,87.2,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,39.9,24.5,24.0,19.5,,,,,,,,,,,,46.9,60.2,2.6,14,0.2,0.3,0.3,76.6,,,,,
Upton/Druid Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,8.8,,,,2.0,4.4,6.2,106,,,,,,,,,,,,,,,,,52.1,58.9,76.8,,,,,,,,,40.2,,,,,,,,,36.6,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6,,,,1.8,,,,,,,,,,,,,,,,41.7,,,,,,,,,,,,,,79.1,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,31.8,19.9,31.7,14.5,,,,,,,,,,,,35.2,52.9,7.6,15,0.2,0.8,3.1,83.7,,,,,
Washington Village/Pigtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,6.2,,,,6.7,9.4,10.9,15,,,,,,,,,,,,,,,,,193.2,206.4,225.5,,,,,,,,,65.1,,,,,,,,,21.8,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,,4.1,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,67.7,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,30.4,19.6,19.4,11.5,,,,,,,,,,,,39.2,47.3,8.9,13,0.2,0.1,0.2,70.6,,,,,
Westport/Mount Winans/Lakeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,15.2,,,,1.6,6.0,4.8,6,,,,,,,,,,,,,,,,,67.3,73.9,59.4,,,,,,,,,64.7,,,,,,,,,27.9,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,1.7,,,,,,,,,,,,,,,,16.3,,,,,,,,,,,,,,62.3,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,40.6,24.5,19.4,22.1,,,,,,,,,,,,38.3,39.6,2.0,17,9.4,2.6,0.3,45.5,,,,,
Baltimore City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,11.0,,,,4.9,6.4,6.2,918,,,,,,,,,,,,,,,,,75.8,65.3,70.5,,,,,,,,,61.3,,,,,,,,,24.7,,,,,,,,,6,raw_data/csv/VS Sustainability 2010-2012.csv,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,2.3,,,,,,,,,,,,,,,,18.8,,,,,,,,,,,,,,75.0,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,38.4,23.7,20.1,27.4,,,,,,,,,,,,44.4,51.5,6.7,16,0.5,1.1,0.6,52.4,,,,,
CSA2010,,,,,,,,,,,,,,,,,,,,,,,,,,"Number of Banks and Bank Branches per 1,000 Residents (2011)","Number of Banks and Bank Branches per 1,000 Residents (2012)",,,,Percent of Businesses that are 1 year old or less (2010),Percent of Businesses that are 1 year old or less (2011),Percent of Businesses that are 1 year old or less (2012),Percent of Businesses that are 2 years old or less (2010),Percent of Businesses that are 2 years old or less (2011),Percent of Businesses that are 2 years old or less (2012),Percent of Businesses that are 4 years old or less (2010),Percent of Businesses that are 4 years old or less (2011),Percent of Businesses that are 4 years old or less (2012),,,,,,,,,,,,,,Total Number of Commercial Properties (2010),Total Number of Commercial Properties (2011),Total Number of Commercial Properties (2012),,,"Percent of Commercial Properties with Rehab Permits Above $5,000 (2010)","Percent of Commercial Properties with Rehab Permits Above $5,000 (2011)","Percent of Commercial Properties with Rehab Permits Above $5,000 (2012)",,,,,,,,,,,,,,,,,,,,,,,,,,,Percent  Population 16-64 Employed (2008-2012),,,,,,,,7,raw_data/csv/VS Workforce 2010-2012.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Percent  Population (25 years and over) With High School Diploma  (2008-2012),,,,,,,,,,,,Percent  Population (25 years and over) With Less Than a High School Diploma or GED (2008-2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neighborhood Businesses per 1,000 residents (NAICS Sectors) (2010)","Neighborhood Businesses per 1,000 residents (NAICS Sectors) (2011)","Neighborhood Businesses per 1,000 residents (NAICS Sectors) (2012)",Total number of Employees by Selected Neighborhood Industry (NAICS Sectors) (2010),Total number of Employees by Selected Neighborhood Industry (NAICS Sectors) (2011),Total number of Employees by Selected Neighborhood Industry (NAICS Sectors) (2012),Number  of Businesses by Selected Neighborhood Industry (NAICS Sectors) (2010),Number  of Businesses by Selected Neighborhood Industry (NAICS Sectors) (2011),Number  of Businesses by Selected Neighborhood Industry (NAICS Sectors) (2012),Percent  Population 16-64 Not in Labor Force (2008-2012),,,,,Total Number of Businesses (2010),Total Number of Businesses (2011),Total Number of Businesses (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Number of Businesses with Under 50 Employees (2010),Number of Businesses with Under 50 Employees (2011),Number of Businesses with Under 50 Employees (2012),Percent  Population (25 years and over) with Some College or Bachelor's Degree or Higher (2008-2012),,,,,,,,,,,,,,,,,,Total Number of Employees (2010),Total Number of Employees (2011),Total Number of Employees (2012),,,,,,,Percent  Population 16-64 Unemployed and Looking for Work (2008-2012),Unemployment Rate (2008-2012),,,,,,,,,,,,,,,,,,Percent of the Population that Work Outside of the City (2010),Percent of the Population that Work Outside of the City (2011),,,
